SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,BIRTHS2010,BIRTHS2011,BIRTHS2012,DEATHS2010,DEATHS2011,DEATHS2012,NATURALINC2010,NATURALINC2011,NATURALINC2012,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,NETMIG2010,NETMIG2011,NETMIG2012,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,RBIRTH2011,RBIRTH2012,RDEATH2011,RDEATH2012,RNATURALINC2011,RNATURALINC2012,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RDOMESTICMIG2011,RDOMESTICMIG2012,RNETMIG2011,RNETMIG2012
50,2,3,17,199,Illinois,Williamson County,66357,66362,66416,66680,66674,54,264,-6,187,778,723,181,748,757,6,30,-34,5,15,18,42,233,14,47,248,32,1,-14,-4,1870,1870,1870,1870,11.69080964,10.84331929,11.24000721,11.35324025,0.450802428,-0.509920962,0.225401214,0.269958157,3.501232193,0.209967455,3.726633408,0.479925612
50,2,3,17,201,Illinois,Winnebago County,295266,295264,295096,293660,292069,-168,-1436,-1591,921,3832,3712,592,2692,2660,329,1140,1052,70,272,298,-589,-2760,-2966,-519,-2488,-2668,22,-88,25,4685,4685,4685,4685,13.01727711,12.67480354,9.144705107,9.082698654,3.872571999,3.592104881,0.923982091,1.017535413,-9.37570063,-10.12755045,-8.451718539,-9.110015041
50,2,3,17,203,Illinois,Woodford County,38664,38664,38639,38942,38971,-25,303,29,103,461,488,95,367,384,8,94,104,9,29,33,-44,126,-108,-35,155,-75,2,54,0,1021,1021,1021,1021,11.88435313,12.52679271,9.461079388,9.857148358,2.42327374,2.669644347,0.747605728,0.847098687,3.248217992,-2.772322976,3.99582372,-1.925224289
40,2,3,18,0,Indiana,Indiana,6483802,6483800,6489856,6516353,6537334,6056,26497,20981,20972,84805,83264,14252,57709,57619,6720,27096,25645,2024,8074,8708,-2672,-8375,-13291,-648,-301,-4583,-16,-298,-81,186923,187132,187725,188374,13.04069464,12.75716202,8.8740693,8.82800392,4.16662534,3.929158099,1.241560858,1.334182442,-1.287846443,-2.036359536,-0.046285586,-0.702177094
50,2,3,18,1,Indiana,Adams County,34387,34387,34424,34360,34365,37,-64,5,173,640,627,85,285,269,88,355,358,0,-2,-1,-52,-414,-354,-52,-416,-355,1,-3,2,421,421,421,421,18.60897883,18.24663514,8.286810886,7.8283012,10.32216795,10.41833394,-0.058153059,-0.029101491,-12.03768318,-10.30192797,-12.09583624,-10.33102947
50,2,3,18,3,Indiana,Allen County,355329,355329,355795,358536,360412,466,2741,1876,1343,5378,5295,641,2827,2858,702,2551,2437,131,460,500,-367,-146,-1057,-236,314,-557,0,-124,-4,6107,6096,6096,6096,15.05744536,14.72985529,7.915098183,7.950505461,7.142347175,6.779349828,1.287918346,1.390921179,-0.408774084,-2.940407373,0.879144262,-1.549486194
50,2,3,18,5,Indiana,Bartholomew County,76794,76794,76893,77817,79129,99,924,1312,249,1025,1009,176,694,668,73,331,341,89,326,345,-63,286,620,26,612,965,0,-19,6,1147,1147,1147,1147,13.25059789,12.85792566,8.971624329,8.512482,4.278973563,4.345443656,4.214336501,4.396416602,3.697239997,7.900806647,7.911576498,12.29722325
50,2,3,18,7,Indiana,Benton County,8854,8854,8873,8867,8804,19,-6,-63,24,95,91,19,102,90,5,-7,1,0,0,1,17,0,-64,17,0,-63,-3,1,-1,92,92,92,92,10.7102593,10.29936053,11.4994363,10.18618075,-0.789177001,0.113179786,0,0.113179786,0,-7.24350631,0,-7.130326524
50,2,3,18,9,Indiana,Blackford County,12766,12766,12741,12654,12502,-25,-87,-152,40,139,133,48,153,173,-8,-14,-40,1,3,3,-14,-88,-117,-13,-85,-114,-4,12,2,163,163,163,163,10.94703682,10.57401813,12.04961607,13.75417396,-1.102579248,-3.180155828,0.236266982,0.238511687,-6.93049813,-9.301955796,-6.694231148,-9.063444109
50,2,3,18,11,Indiana,Boone County,56640,56640,56805,57805,58944,165,1000,1139,159,712,714,126,433,426,33,279,288,9,32,35,128,635,804,137,667,839,-5,54,12,574,574,574,574,12.42474479,12.23136815,7.556059681,7.297707047,4.868685106,4.933661102,0.558415496,0.59957687,11.0810575,13.77313724,11.639473,14.37271411
50,2,3,18,13,Indiana,Brown County,15242,15242,15205,15083,15083,-37,-122,0,23,118,125,49,133,133,-26,-15,-8,0,0,1,-8,-116,7,-8,-116,8,-3,9,0,163,163,163,163,7.791864765,8.287475966,8.782356049,8.817874428,-0.990491284,-0.530398462,0,0.066299808,-7.65979926,0.464098654,-7.65979926,0.530398462
50,2,3,18,15,Indiana,Carroll County,20155,20155,20154,20058,20095,-1,-96,37,58,205,205,56,174,191,2,31,14,1,6,6,-2,-132,18,-1,-126,24,-2,-1,-1,106,106,106,106,10.19596141,10.21094314,8.654133095,9.51361044,1.54182831,0.697332702,0.298418383,0.298856873,-6.565204417,0.896570617,-6.266786034,1.19542749
50,2,3,18,17,Indiana,Cass County,38966,38966,38948,38810,38581,-18,-138,-229,121,508,490,100,384,414,21,124,76,11,49,51,-49,-303,-359,-38,-254,-308,-1,-8,3,1066,1073,1061,1078,13.06617969,12.66297115,9.876797243,10.69891848,3.189382443,1.964052668,1.260320482,1.317982711,-7.793410324,-9.277564575,-6.533089843,-7.959581864
50,2,3,18,19,Indiana,Clark County,110232,110232,110555,111520,111951,323,965,431,340,1481,1468,255,1025,1031,85,456,437,29,93,110,204,421,-109,233,514,1,5,-5,-7,1515,1517,1473,1518,13.33783632,13.13817005,9.231115614,9.227148042,4.106720703,3.911022012,0.83755488,0.984467783,3.791511877,-0.975518076,4.629066757,0.008949707
50,2,3,18,21,Indiana,Clay County,26890,26888,26868,26878,26837,-20,10,-41,78,311,281,79,294,282,-1,17,-1,2,6,10,-20,-23,-49,-18,-17,-39,-1,10,-1,341,341,341,341,11.57295427,10.46262683,10.94034905,10.49986037,0.632605217,-0.037233547,0.22327243,0.372335474,-0.855877647,-1.824443824,-0.632605217,-1.45210835
50,2,3,18,23,Indiana,Clinton County,33224,33224,33186,33056,33022,-38,-130,-34,110,468,465,99,327,322,11,141,143,7,31,36,-58,-300,-215,-51,-269,-179,2,-2,2,830,830,830,830,14.13000815,14.07427586,9.872890311,9.746057689,4.257117841,4.328218166,0.935962078,1.089621357,-9.057697533,-6.50746088,-8.121735455,-5.417839523
50,2,3,18,25,Indiana,Crawford County,10713,10713,10732,10655,10665,19,-77,10,27,105,113,14,113,118,13,-8,-5,1,3,4,8,-75,11,9,-72,15,-3,3,0,62,62,62,62,9.819048955,10.60037524,10.56716697,11.06941839,-0.748118016,-0.469043152,0.280544256,0.375234522,-7.013606396,1.031894934,-6.733062141,1.407129456
50,2,3,18,27,Indiana,Daviess County,31648,31654,31726,31896,32064,72,170,168,129,500,498,83,342,326,46,158,172,5,19,21,24,9,-24,29,28,-3,-3,-16,-1,581,581,581,581,15.71783345,15.57223265,10.75099808,10.19387117,4.966835371,5.378361476,0.597277671,0.656660413,0.282921002,-0.750469043,0.880198673,-0.09380863
50,2,3,18,29,Indiana,Dearborn County,50047,50047,50079,50036,49831,32,-43,-205,125,547,545,105,425,412,20,122,133,7,14,18,7,-159,-354,14,-145,-336,-2,-20,-2,530,530,530,530,10.92743345,10.91451631,8.490236228,8.250973795,2.437197223,2.663542512,0.27967837,0.360479438,-3.176347201,-7.08942894,-2.896668831,-6.728949503
50,2,3,18,31,Indiana,Decatur County,25740,25740,25774,25851,26042,34,77,191,77,315,309,64,273,267,13,42,42,5,24,24,16,24,126,21,48,150,0,-13,-1,377,377,377,377,12.20338983,11.90912069,10.57627119,10.29040526,1.627118644,1.618715434,0.929782082,0.924980248,0.929782082,4.856146301,1.859564165,5.781126549
50,2,3,18,33,Indiana,DeKalb County,42223,42223,42250,42433,42321,27,183,-112,134,546,552,101,374,375,33,172,177,3,8,9,-10,16,-302,-7,24,-293,1,-13,4,615,615,615,615,12.89515015,13.02593388,8.832941677,8.849139864,4.062208472,4.176794016,0.188939929,0.212379357,0.377879858,-7.126507303,0.566819787,-6.914127947
50,2,3,18,35,Indiana,Delaware County,117671,117671,117649,117784,117364,-22,135,-420,313,1263,1246,308,1146,1153,5,117,93,28,99,109,-53,-12,-624,-25,87,-515,-2,-69,2,8830,8830,9136,9136,10.72916711,10.5975811,9.735253767,9.806589892,0.993913343,0.790991206,0.841003598,0.927075714,-0.10193983,-5.307295831,0.739063768,-4.380220117
50,2,3,18,37,Indiana,Dubois County,41889,41889,41871,42182,42071,-18,311,-111,123,518,508,101,396,388,22,122,120,8,39,41,-47,129,-271,-39,168,-230,-1,21,-1,893,893,893,893,12.32555649,12.05891778,9.4226262,9.210354527,2.902930294,2.848563256,0.927985914,0.973259112,3.069491868,-6.433005353,3.997477782,-5.45974624
50,2,3,18,39,Indiana,Elkhart County,197559,197561,197476,198700,199619,-85,1224,919,728,3089,3013,365,1482,1496,363,1607,1517,58,187,215,-526,-549,-810,-468,-362,-595,20,-21,-3,3804,3804,3804,3804,15.5940794,15.12857785,7.481523363,7.511567362,8.112556036,7.617010487,0.944024878,1.079536753,-2.771495497,-4.067091954,-1.827470619,-2.987555201
50,2,3,18,41,Indiana,Fayette County,24277,24277,24284,24156,24029,7,-128,-127,67,273,285,94,320,295,-27,-47,-10,0,2,3,37,-73,-118,37,-71,-115,-3,-10,-2,367,367,367,367,11.2716763,11.82940749,13.21222131,12.24447442,-1.940545004,-0.41506693,0.082576383,0.124520079,-3.014037985,-4.897789769,-2.931461602,-4.77326969
50,2,3,18,43,Indiana,Floyd County,74578,74578,74657,75006,75283,79,349,277,235,873,836,170,698,697,65,175,139,6,22,27,7,159,114,13,181,141,1,-7,-3,1329,1329,1329,1329,11.66621009,11.12523205,9.327622726,9.275462609,2.33858736,1.849769444,0.29399384,0.359307734,2.124773658,1.517077098,2.418767498,1.876384832
50,2,3,18,45,Indiana,Fountain County,17240,17240,17268,17135,17119,28,-133,-16,50,193,197,30,199,191,20,-6,6,0,0,0,9,-130,-20,9,-130,-20,-1,3,-2,172,172,172,172,11.21995175,11.5023063,11.56875854,11.15198225,-0.34880679,0.35032405,0,0,-7.557480452,-1.167746832,-7.557480452,-1.167746832
50,2,3,18,47,Indiana,Franklin County,23087,23087,23066,22982,22969,-21,-84,-13,62,239,225,56,201,203,6,38,22,0,-2,-2,-26,-110,-31,-26,-112,-33,-1,-10,-2,187,187,187,187,10.38047255,9.793040413,8.730020848,8.835498683,1.650451703,0.957541729,-0.086865879,-0.087049248,-4.77762335,-1.349263346,-4.864489229,-1.436312594
50,2,3,18,49,Indiana,Fulton County,20836,20836,20825,20804,20737,-11,-21,-67,55,280,264,72,224,219,-17,56,45,3,14,14,6,-90,-123,9,-76,-109,-3,-1,-3,224,224,224,224,13.45216075,12.71033437,10.7617286,10.5438001,2.690432151,2.166534267,0.672608038,0.674032883,-4.323908814,-5.921860331,-3.651300776,-5.247827448
50,2,3,18,51,Indiana,Gibson County,33503,33503,33544,33507,33458,41,-37,-49,95,400,390,89,358,378,6,42,12,2,3,3,33,-80,-61,35,-77,-58,0,-2,-3,738,738,738,738,11.93121654,11.64787576,10.6784388,11.28947958,1.252777736,0.358396177,0.089484124,0.089599044,-2.386243307,-1.821847234,-2.296759183,-1.732248189
50,2,3,18,53,Indiana,Grant County,70061,70061,69978,69675,69330,-83,-303,-345,202,787,799,224,789,785,-22,-2,14,7,17,20,-68,-289,-383,-61,-272,-363,0,-29,4,5022,5022,4999,4999,11.27079261,11.49598935,11.29943503,11.29455775,-0.028642421,0.201431603,0.243460577,0.287759433,-4.138829814,-5.510593144,-3.895369237,-5.222833711
50,2,3,18,55,Indiana,Greene County,33165,33165,33185,33061,32940,20,-124,-121,91,355,349,89,387,396,2,-32,-47,1,9,11,22,-141,-83,23,-132,-72,-5,40,-2,281,281,281,281,10.71762823,10.57559734,11.6837243,11.99981819,-0.966096066,-1.424220845,0.271714519,0.333328283,-4.256860792,-2.515113407,-3.985146273,-2.181785124
50,2,3,18,57,Indiana,Hamilton County,274569,274569,276425,283201,289495,1856,6776,6294,951,3865,3833,318,1335,1347,633,2530,2486,167,676,708,1030,3362,3071,1197,4038,3779,26,208,29,1628,1628,1628,1628,13.8127964,13.38581027,4.771043518,4.704066381,9.041752885,8.681743892,2.41589919,2.47251596,12.01516727,10.72471259,14.43106646,13.19722855
50,2,3,18,59,Indiana,Hancock County,70002,70002,70192,70477,70933,190,285,456,184,795,786,158,592,537,26,203,249,5,27,29,154,44,182,159,71,211,5,11,-4,649,649,649,649,11.30313004,11.11661127,8.416921994,7.594936709,2.886208049,3.521674563,0.383879888,0.410154869,0.62558204,2.574075384,1.009461928,2.984230253
50,2,3,18,61,Indiana,Harrison County,39364,39364,39357,39245,39134,-7,-112,-111,100,413,417,106,357,332,-6,56,85,3,22,25,-2,-178,-223,1,-156,-198,-2,-12,2,461,461,461,461,10.50863846,10.64060526,9.083738327,8.471656949,1.42490013,2.168948315,0.559782194,0.637925975,-4.529146841,-5.690299698,-3.969364647,-5.052373723
50,2,3,18,63,Indiana,Hendricks County,145448,145448,145879,148433,150434,431,2554,2001,430,1752,1741,226,927,912,204,825,829,33,112,120,185,1545,1049,218,1657,1169,9,72,3,3360,3389,3761,3841,11.90573269,11.65066735,6.299437332,6.103049182,5.60629536,5.547618171,0.761097067,0.803032787,10.49906222,7.019844948,11.26015929,7.822877735
50,2,3,18,65,Indiana,Henry County,49462,49462,49451,49386,49345,-11,-65,-41,123,498,524,152,552,552,-29,-54,-28,1,3,5,27,-57,-13,28,-54,-8,-10,43,-5,3016,3025,3104,3579,10.07719781,10.61470055,11.16990601,11.18189829,-1.092708196,-0.567197739,0.060706011,0.101285311,-1.153414207,-0.263341808,-1.092708196,-0.162056497
50,2,3,18,67,Indiana,Howard County,82752,82752,82730,82817,82849,-22,87,32,244,982,931,212,894,892,32,88,39,10,59,62,-64,-98,-62,-54,-39,0,0,38,-7,1282,1282,1282,1282,11.86370034,11.23948185,10.80055815,10.76865501,1.063142189,0.470826844,0.712788513,0.748493958,-1.183953802,-0.748493958,-0.471165288,0
50,2,3,18,69,Indiana,Huntington County,37124,37124,37099,37184,36987,-25,85,-197,111,405,411,111,380,392,0,25,19,1,4,5,-26,56,-223,-25,60,-218,0,0,2,1330,1330,1330,1330,10.90424458,11.08249855,10.23114306,10.57016893,0.673101517,0.512329617,0.107696243,0.134823583,1.507747399,-6.013131817,1.615443641,-5.878308234
50,2,3,18,71,Indiana,Jackson County,42376,42376,42555,42930,43083,179,375,153,131,571,548,130,425,422,1,146,126,28,98,101,146,137,-73,174,235,28,4,-6,-1,595,595,595,595,13.35906884,12.74225989,9.9432649,9.812470208,3.415803942,2.929789683,2.292799906,2.348482206,3.205240686,-1.697417832,5.498040592,0.651064374
50,2,3,18,73,Indiana,Jasper County,33478,33478,33531,33424,33456,53,-107,32,105,387,374,62,316,312,43,71,62,0,-2,-1,11,-183,-25,11,-185,-26,-1,7,-4,926,926,926,926,11.56000299,11.18421053,9.439175566,9.330143541,2.120827421,1.854066986,-0.059741618,-0.029904306,-5.466358002,-0.747607656,-5.526099619,-0.777511962
50,2,3,18,75,Indiana,Jay County,21253,21253,21182,21352,21366,-71,170,14,67,310,303,56,215,227,11,95,76,1,3,4,-80,74,-65,-79,77,-61,-3,-2,-1,243,243,243,243,14.57657404,14.1860574,10.10955941,10.62783838,4.467014624,3.558219018,0.14106362,0.187274685,3.479569286,-3.043213634,3.620632905,-2.855938948
50,2,3,18,77,Indiana,Jefferson County,32428,32428,32455,32353,32554,27,-102,201,94,367,378,82,365,333,12,2,45,1,-3,1,19,-86,155,20,-89,156,-5,-15,0,1905,1997,2008,2005,11.32576225,11.64743402,11.26404148,10.26083473,0.061720775,1.386599288,-0.092581163,0.030813318,-2.653993334,4.776064215,-2.746574497,4.806877533
50,2,3,18,79,Indiana,Jennings County,28525,28525,28478,28199,28161,-47,-279,-38,89,334,348,61,291,285,28,43,63,1,6,6,-72,-332,-106,-71,-326,-100,-4,4,-1,298,298,298,298,11.78608607,12.34918382,10.26871571,10.11355571,1.517370362,2.235628105,0.211726097,0.212916962,-11.7155107,-3.761533002,-11.5037846,-3.54861604
50,2,3,18,81,Indiana,Johnson County,139654,139654,140020,141439,143191,366,1419,1752,444,1807,1811,284,1180,1165,160,627,646,35,144,153,176,581,951,211,725,1104,-5,67,2,2332,2331,2215,2267,12.84023606,12.72529249,8.384880214,8.186066121,4.455355842,4.539226364,1.023239619,1.075079928,4.128487631,6.682359555,5.15172725,7.757439483
50,2,3,18,83,Indiana,Knox County,38440,38440,38393,38450,38122,-47,57,-328,101,451,409,107,436,408,-6,15,1,6,24,28,-45,27,-359,-39,51,-331,-2,-9,2,2645,2645,2664,2664,11.73821949,10.6827561,11.34781307,10.65663689,0.390406413,0.026119208,0.624650261,0.731337826,0.702731544,-9.376795696,1.327381805,-8.64545787
50,2,3,18,85,Indiana,Kosciusko County,77358,77356,77323,77356,77609,-33,33,253,259,960,958,190,647,644,69,313,314,16,68,75,-118,-327,-130,-102,-259,-55,0,-21,-6,1568,1568,1594,1594,12.41280329,12.36408221,8.365712217,8.311554222,4.047091073,4.05252799,0.879240233,0.967960507,-4.22811112,-1.677798212,-3.348870887,-0.709837705
50,2,3,18,87,Indiana,LaGrange County,37128,37128,37166,37435,37521,38,269,86,203,728,689,65,242,239,138,486,450,0,2,4,-98,-216,-370,-98,-214,-366,-2,-3,2,324,324,324,324,19.51716465,18.38411868,6.487848688,6.37707455,13.02931596,12.00704413,0.053618584,0.106729281,-5.790807094,-9.872458509,-5.73718851,-9.765729228
50,2,3,18,89,Indiana,Lake County,496005,496005,496112,495153,493618,107,-959,-1535,1656,6500,6371,1014,4634,4686,642,1866,1685,23,128,166,-546,-2889,-3395,-523,-2761,-3229,-12,-64,9,6349,6349,6349,6349,13.11455564,12.88670481,9.349669362,9.478433328,3.764886282,3.408271481,0.258255865,0.335770365,-5.828915578,-6.867110787,-5.570659713,-6.531340422
50,2,3,18,91,Indiana,LaPorte County,111467,111467,111432,111263,111246,-35,-169,-17,321,1350,1317,231,1120,1158,90,230,159,6,20,25,-131,-408,-193,-125,-388,-168,0,-11,-8,6623,6573,6698,6724,12.12420575,11.83772342,10.05860033,10.40856774,2.065605425,1.429155675,0.179617863,0.224710012,-3.664204405,-1.734761291,-3.484586542,-1.510051279
50,2,3,18,93,Indiana,Lawrence County,46134,46134,46134,46073,46078,0,-61,5,123,496,492,151,516,526,-28,-20,-34,1,5,7,31,-33,34,32,-28,41,-4,-13,-2,653,653,653,653,10.75840229,10.67812612,11.19220883,11.4160454,-0.433806544,-0.737919285,0.108451636,0.151924559,-0.715780798,0.737919285,-0.607329162,0.889843843
50,2,3,18,95,Indiana,Madison County,131636,131636,131648,131089,130348,12,-559,-741,389,1616,1535,372,1443,1412,17,173,123,10,50,55,-15,-732,-930,-5,-682,-875,0,-50,11,6277,6303,6236,6148,12.30127466,11.74279081,10.9843684,10.80183754,1.31690626,0.94095327,0.380608746,0.420751462,-5.572112036,-7.114524723,-5.19150329,-6.693773261
50,2,3,18,97,Indiana,Marion County,903393,903393,904797,911005,918977,1404,6208,7972,3623,14993,14794,1771,7451,7452,1852,7542,7342,568,2408,2585,-1042,-3592,-1889,-474,-1184,696,26,-150,-66,16675,16753,16864,17023,16.51391506,16.16846505,8.206841935,8.144342403,8.307073128,8.024122642,2.652271558,2.825164401,-3.956378504,-2.064501181,-1.304106946,0.76066322
50,2,3,18,99,Indiana,Marshall County,47051,47051,47017,47044,47024,-34,27,-20,147,585,584,106,461,456,41,124,128,15,57,64,-92,-178,-213,-77,-121,-149,2,24,1,670,670,670,670,12.43873657,12.41654973,9.802149669,9.695114173,2.636586896,2.721435557,1.21197946,1.360717779,-3.784777963,-4.528638857,-2.572798503,-3.167921078
50,2,3,18,101,Indiana,Martin County,10334,10328,10332,10302,10260,4,-30,-42,28,120,123,15,114,103,13,6,20,1,2,3,-7,-33,-65,-6,-31,-62,-3,-5,0,93,93,87,87,11.63128817,11.96381675,11.04972376,10.01848069,0.581564408,1.945336057,0.193854803,0.291800409,-3.198604245,-6.322342185,-3.004749443,-6.030541776
50,2,3,18,103,Indiana,Miami County,36903,36903,36781,36575,36486,-122,-206,-89,85,405,367,86,352,349,-1,53,18,2,0,4,-125,-267,-108,-123,-267,-104,2,8,-3,3416,3416,3423,3430,11.04204155,10.04639958,9.597033644,9.55366064,1.445007907,0.492738944,0,0.109497543,-7.279568133,-2.956433665,-7.279568133,-2.846936122
50,2,3,18,105,Indiana,Monroe County,137974,137969,138557,140063,141019,588,1506,956,360,1257,1252,185,823,815,175,434,437,184,746,771,222,363,-245,406,1109,526,7,-37,-7,14976,14976,14976,14976,9.023042136,8.908432415,5.90768789,5.799019503,3.115354246,3.109412912,5.35496375,5.485943604,2.605699519,-1.743263532,7.960663269,3.742680072
50,2,3,18,107,Indiana,Montgomery County,38124,38124,38068,38331,38254,-56,263,-77,111,478,500,104,388,382,7,90,118,4,20,26,-69,161,-219,-65,181,-193,2,-8,-2,1171,1171,1171,1171,12.51325279,13.05738722,10.15720101,9.975843834,2.356051781,3.081543383,0.523567062,0.678984135,4.214714852,-5.719135601,4.738281915,-5.040151466
50,2,3,18,109,Indiana,Morgan County,68894,68894,69086,69177,69356,192,91,179,201,788,795,165,628,603,36,160,192,12,49,52,148,-101,-61,160,-52,-9,-4,-17,-4,592,592,592,592,11.3985665,11.47740972,9.084136754,8.705506991,2.314429746,2.771902724,0.70879411,0.750723654,-1.460983777,-0.880656594,-0.752189668,-0.12993294
50,2,3,18,111,Indiana,Newton County,14244,14244,14265,14131,14044,21,-134,-87,36,134,133,20,164,149,16,-30,-16,2,12,12,4,-113,-81,6,-101,-69,-1,-3,-2,170,170,170,170,9.437949007,9.440993789,11.55092267,10.57675244,-2.112973658,-1.135758651,0.845189463,0.851818989,-7.958867446,-5.749778172,-7.113677983,-4.897959184
50,2,3,18,113,Indiana,Noble County,47536,47536,47496,47523,47582,-40,27,59,152,613,608,118,423,419,34,190,189,11,24,30,-88,-228,-160,-77,-204,-130,3,41,0,831,839,780,841,12.90268262,12.78586825,8.903482461,8.811313811,3.99920016,3.97455444,0.505162126,0.630881657,-4.799040192,-3.364702171,-4.293878066,-2.733820514
50,2,3,18,115,Indiana,Ohio County,6128,6128,6107,6077,6079,-21,-30,2,12,58,55,22,69,76,-10,-11,-21,0,0,0,-11,-27,26,-11,-27,26,0,8,-3,52,52,52,52,9.520682863,9.049029286,11.32632961,12.5041132,-1.80564675,-3.455083909,0,0,-4.432042022,4.277722935,-4.432042022,4.277722935
50,2,3,18,117,Indiana,Orange County,19840,19840,19796,19885,19690,-44,89,-195,53,226,236,54,213,226,-1,13,10,0,4,4,-42,66,-212,-42,70,-208,-1,6,3,258,258,258,258,11.39084197,11.92672142,10.73561654,11.42135186,0.655225423,0.505369552,0.201607822,0.202147821,3.326529069,-10.71383449,3.528136892,-10.51168667
50,2,3,18,119,Indiana,Owen County,21575,21580,21581,21547,21380,1,-34,-167,66,232,231,73,220,237,-7,12,-6,0,5,6,9,-54,-168,9,-49,-162,-1,3,1,197,197,197,197,10.75867186,10.7624572,10.20218883,11.04200154,0.556483027,-0.279544343,0.231867928,0.279544343,-2.504173623,-7.827241596,-2.272305695,-7.547697253
50,2,3,18,121,Indiana,Parke County,17339,17341,17272,17100,17069,-69,-172,-31,51,181,178,44,173,177,7,8,1,1,9,10,-78,-184,-38,-77,-175,-28,1,-5,-4,1741,1675,1577,1573,10.53182823,10.41880067,10.06633306,10.36026808,0.465495171,0.058532588,0.523682067,0.58532588,-10.70638892,-2.224238345,-10.18270685,-1.638912465
50,2,3,18,123,Indiana,Perry County,19338,19338,19433,19475,19462,95,42,-13,52,213,207,54,187,193,-2,26,14,1,3,3,93,8,-30,94,11,-27,3,5,0,1532,1632,1653,1686,10.94890511,10.63256029,9.61241904,9.913449932,1.33648607,0.719110358,0.154209931,0.154095077,0.411226483,-1.540950767,0.565436414,-1.38685569
50,2,3,18,125,Indiana,Pike County,12845,12845,12843,12751,12766,-2,-92,15,39,142,141,41,142,157,-2,0,-16,0,0,0,2,-92,33,2,-92,33,-2,0,-2,213,213,213,213,11.09635071,11.05145589,11.09635071,12.30552181,0,-1.254065917,0,0,-7.189184965,2.586510954,-7.189184965,2.586510954
50,2,3,18,127,Indiana,Porter County,164343,164343,164565,165574,165682,222,1009,108,422,1785,1748,278,1371,1427,144,414,321,25,74,85,54,551,-291,79,625,-206,-1,-30,-7,3405,3405,3405,3405,10.81362699,10.5537711,8.305592493,8.615692999,2.508034495,1.938078103,0.448296021,0.513198252,3.337987938,-1.756949308,3.786283959,-1.243751057
50,2,3,18,129,Indiana,Posey County,25910,25910,25878,25704,25599,-32,-174,-105,63,286,271,79,229,245,-16,57,26,0,-2,-1,-15,-234,-131,-15,-236,-132,-1,5,1,242,242,242,242,11.08913962,10.56468433,8.879066341,9.551098376,2.210073281,1.01358595,-0.077546431,-0.038984075,-9.072932418,-5.106913826,-9.150478849,-5.145897901
